pair,run,family,direction,label,params,n_full,full_r,full_rpt,oos_w1,oos_w2,oos_w3,oos_w4,honest_r,oos_trades,oos_rpt,strict,ctrl_pctile,ctrl_null_med,ctrl_null_p95,ctrl_eff_ok,ctrl_beta
EURJPY,A_mr,mr,short,directionshort_exitsym10_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",158,-2.587,-0.01638,1.078,-1.478,0.01,-0.068,-0.458,67,-0.00683,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitsym10_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",179,-3.212,-0.01794,1.052,-1.34,-0.265,-0.129,-0.682,76,-0.00897,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitsym10_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",154,-3.662,-0.02378,0.947,-1.54,-0.177,-0.133,-0.904,65,-0.01391,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitsym10_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",161,-2.008,-0.01247,0.707,-1.196,0.004,-0.308,-0.793,67,-0.01184,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitsym10_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",135,-2.484,-0.0184,0.554,-1.359,0.02,-0.396,-1.181,52,-0.02271,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down3_range_filterFalse,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",306,-17.531,-0.05729,6.864,-9.486,-4.495,-4.083,-11.2,131,-0.0855,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",282,-1.122,-0.00398,6.013,-1.61,-0.535,-3.979,-0.112,122,-0.00091,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",275,-17.65,-0.06418,5.907,-8.179,-5.473,-3.881,-11.625,116,-0.10022,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",255,-7.196,-0.02822,5.067,-3.281,-1.513,-3.843,-3.57,110,-0.03246,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",237,-8.696,-0.03669,-0.833,-4.937,-4.417,2.092,-8.095,99,-0.08177,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_1.5_1.5_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",219,-4.146,-0.01893,-1.604,-4.945,-2.44,1.185,-7.803,91,-0.08575,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down3_range_filterFalse,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",179,-3.48,-0.01944,5.389,-3.932,0.002,1.02,2.479,75,0.03305,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down3_range_filterTrue,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",165,0.66,0.004,4.75,-2.924,0.713,2.375,4.914,66,0.07446,0,95.5,-3.644,4.477,0,
EURJPY,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down4_range_filterFalse,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",166,-3.842,-0.02314,5.385,-4.984,-0.652,1.754,1.503,68,0.0221,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down4_range_filterTrue,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",156,2.877,0.01844,4.746,-2.71,0.058,3.392,5.485,64,0.08571,0,96.0,-3.605,3.782,0,
EURJPY,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down5_range_filterFalse,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",149,3.294,0.0221,3.358,-3.971,-1.603,4.402,2.186,64,0.03415,0,,,,,
EURJPY,A_mr,mr,short,directionshort_exitatr_2_3_familymr_n_down5_range_filterTrue,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",143,7.68,0.05371,3.087,-3.341,-0.593,5.397,4.55,60,0.07583,0,94.0,-3.236,5.407,1,
EURJPY,B_cross,cross,long,directionlong_exitatr_1.5_1.5_familycross_triggersig,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",208,-7.334,-0.03526,-1.814,-5.055,-1.983,5.331,-3.521,89,-0.03956,0,33.5,0.195,13.494,1,
EURJPY,B_cross,cross,long,directionlong_exitatr_1.5_1.5_familycross_triggerzero,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",101,-0.256,-0.00253,-2.373,-0.329,3.904,0.828,2.03,38,0.05343,0,,,,,
EURJPY,B_cross,cross,long,directionlong_exitatr_2_3_familycross_triggersig,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",140,-1.205,-0.00861,-2.184,-2.83,1.071,2.782,-1.16,58,-0.02,0,,,,,
EURJPY,B_cross,cross,long,directionlong_exitatr_2_3_familycross_triggerzero,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",82,3.452,0.0421,0.174,0.16,0.813,1.592,2.74,33,0.08303,1,,,,,
EURJPY,B_cross,cross,short,directionshort_exitatr_1.5_1.5_familycross_triggersig,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",208,-6.737,-0.03239,-6.859,-6.06,3.325,-2.614,-12.208,91,-0.13415,0,30.0,-7.38,6.782,1,
EURJPY,B_cross,cross,short,directionshort_exitatr_1.5_1.5_familycross_triggerzero,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",97,-1.798,-0.01854,0.549,-4.229,-1.412,1.779,-3.313,40,-0.08282,0,,,,,
EURJPY,B_cross,cross,short,directionshort_exitatr_2_3_familycross_triggersig,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",153,-5.285,-0.03454,-0.938,-4.997,-0.248,-2.884,-9.067,62,-0.14623,0,6.5,-2.724,4.5,1,
EURJPY,B_cross,cross,short,directionshort_exitatr_2_3_familycross_triggerzero,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",83,2.4,0.02891,0.807,-3.144,-1.18,1.239,-2.278,35,-0.06508,0,,,,,
EURJPY,B_hold,cross,long,directionlong_exithold20_sl3_familycross_triggersig,"{'direction': 'long', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",175,-2.536,-0.01449,-7.487,0.753,0.898,-0.096,-5.932,74,-0.08017,0,21.5,-1.565,7.468,1,
EURJPY,B_hold,cross,long,directionlong_exithold20_sl3_familycross_triggerzero,"{'direction': 'long', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",91,1.329,0.01461,-1.645,0.483,1.631,0.471,0.94,34,0.02764,0,,,,,
EURJPY,B_hold,cross,short,directionshort_exithold20_sl3_familycross_triggersig,"{'direction': 'short', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",175,-6.437,-0.03678,0.988,-8.051,-0.051,-1.869,-8.982,74,-0.12138,0,10.5,-3.082,6.406,0,
EURJPY,B_hold,cross,short,directionshort_exithold20_sl3_familycross_triggerzero,"{'direction': 'short', 'exit': 'hold20_sl3', 'family': 'cross', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'zero'}",92,0.519,0.00564,-0.046,-3.046,-3.683,3.013,-3.762,37,-0.10169,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitsym3_familyext_lookback126_q0.05,"{'direction': 'long', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",160,-3.836,-0.02398,-0.017,0.461,2.229,-2.711,-0.038,68,-0.00056,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitsym3_familyext_lookback126_q0.1,"{'direction': 'long', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",220,0.146,0.00066,1.325,0.63,3.976,-1.667,4.263,94,0.04535,0,93.5,-1.245,4.526,1,
EURJPY,C_ext,ext,long,directionlong_exitsym3_familyext_lookback252_q0.05,"{'direction': 'long', 'exit': 'sym3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",123,-3.958,-0.03218,-0.089,-0.253,1.047,-0.427,0.277,46,0.00603,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitsym3_familyext_lookback252_q0.1,"{'direction': 'long', 'exit': 'sym3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",203,-4.39,-0.02163,1.652,0.343,2.052,-1.093,2.954,82,0.03602,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitatr_1.5_1.5_familyext_lookback126_q0.05,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",135,4.725,0.035,1.478,3.43,3.251,-2.295,5.864,54,0.10859,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitatr_1.5_1.5_familyext_lookback126_q0.1,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",183,11.191,0.06115,3.216,5.234,6.117,-0.402,14.165,75,0.18886,0,99.5,-2.373,6.874,1,
EURJPY,C_ext,ext,long,directionlong_exitatr_1.5_1.5_familyext_lookback252_q0.05,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",115,-0.528,-0.00459,-2.469,4.57,4.544,-1.209,5.436,41,0.13259,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitatr_1.5_1.5_familyext_lookback252_q0.1,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",169,11.507,0.06809,3.962,5.443,3.171,1.699,14.275,69,0.20688,0,100.0,-3.024,7.204,1,
EURJPY,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback126_q0.05,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",88,5.647,0.06417,1.445,1.785,1.829,-1.777,3.283,36,0.09118,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback126_q0.1,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",109,6.109,0.05605,1.103,1.416,3.139,-0.819,4.839,46,0.1052,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback252_q0.05,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",76,-0.428,-0.00563,-0.832,2.165,1.572,-1.403,1.501,28,0.05361,0,,,,,
EURJPY,C_ext,ext,long,directionlong_exitatr_2_3_familyext_lookback252_q0.1,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",98,3.908,0.03987,0.38,2.812,2.482,-0.75,4.924,41,0.12009,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitsym3_familyext_lookback126_q0.05,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",142,-2.924,-0.02059,1.509,-1.38,1.016,0.302,1.446,52,0.0278,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitsym3_familyext_lookback126_q0.1,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",195,-4.161,-0.02134,1.515,-1.504,1.465,1.393,2.868,79,0.0363,0,98.0,-3.661,2.06,1,
EURJPY,C_ext,ext,short,directionshort_exitsym3_familyext_lookback252_q0.05,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",107,-4.605,-0.04304,0.784,-0.469,0.827,-0.0,1.142,46,0.02483,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitsym3_familyext_lookback252_q0.1,"{'direction': 'short', 'exit': 'sym3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",153,2.697,0.01763,1.527,0.194,1.497,3.154,6.373,68,0.09372,0,99.5,-2.889,2.349,1,
EURJPY,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback126_q0.05,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",122,0.0,0.0,3.647,-1.507,2.739,2.653,7.533,35,0.21522,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback126_q0.1,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",185,6.369,0.03443,4.135,-4.707,8.475,5.369,13.273,66,0.2011,0,99.5,-5.176,5.825,1,
EURJPY,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback252_q0.05,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",93,0.03,0.00032,2.824,-1.498,1.787,3.614,6.726,32,0.21019,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitatr_1.5_1.5_familyext_lookback252_q0.1,"{'direction': 'short', 'exit': 'atr_1.5_1.5', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",132,3.365,0.0255,5.634,-0.737,4.586,2.442,11.926,50,0.23852,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback126_q0.05,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",76,-2.231,-0.02935,3.185,0.503,2.221,-0.447,5.462,28,0.19506,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback126_q0.1,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 126, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",102,4.319,0.04234,2.822,-1.067,3.808,1.489,7.052,38,0.18557,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback252_q0.05,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",57,-1.242,-0.02178,1.287,-1.722,1.576,-0.44,0.702,22,0.0319,0,,,,,
EURJPY,C_ext,ext,short,directionshort_exitatr_2_3_familyext_lookback252_q0.1,"{'direction': 'short', 'exit': 'atr_2_3', 'family': 'ext', 'lookback': 252, 'n_down': 5, 'q': 0.1, 'range_filter': False, 'trigger': 'sig'}",80,3.603,0.04504,1.923,-0.271,3.508,1.846,7.006,30,0.23354,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym3_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",261,-5.882,-0.02253,-1.672,3.098,2.535,-1.903,2.057,103,0.01997,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym3_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",204,-4.723,-0.02315,-3.211,2.56,2.153,-0.505,0.997,83,0.01201,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym3_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",249,-5.711,-0.02294,-2.245,2.441,1.589,-1.768,0.016,101,0.00016,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym3_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",198,-4.901,-0.02475,-3.956,2.179,1.527,-0.301,-0.55,85,-0.00647,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym3_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",226,-9.681,-0.04284,-2.524,1.579,2.035,-2.106,-1.016,89,-0.01142,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym3_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'sym3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",183,-6.515,-0.0356,-2.991,1.431,1.337,-0.738,-0.961,75,-0.01282,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym10_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",185,4.027,0.02177,-1.234,0.92,1.2,-0.149,0.737,65,0.01134,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym10_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",139,3.032,0.02181,-1.532,0.872,1.144,-0.278,0.206,49,0.0042,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym10_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",175,2.742,0.01567,-1.152,0.75,0.914,-0.108,0.404,64,0.00632,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym10_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",138,1.958,0.01418,-1.43,0.786,0.955,-0.217,0.094,53,0.00178,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym10_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",167,1.993,0.01193,-0.626,0.827,1.035,-0.222,1.015,69,0.0147,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitsym10_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'sym10', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",132,1.327,0.01005,-0.732,0.782,0.898,-0.364,0.584,53,0.01103,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",238,-1.176,-0.00494,-1.98,6.922,4.191,-4.531,4.603,81,0.05682,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",206,-8.31,-0.04034,-3.881,6.989,5.273,-3.519,4.862,78,0.06233,0,66.5,2.56,12.708,1,
CHFJPY,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",205,3.054,0.0149,-0.763,6.158,3.316,-5.473,3.238,69,0.04692,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",186,-3.64,-0.01957,-1.334,5.108,3.378,-3.448,3.704,68,0.05447,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",203,2.624,0.01293,3.46,7.51,5.321,-3.457,12.835,73,0.17582,0,94.5,2.149,12.877,1,
CHFJPY,A_mr,mr,long,directionlong_exitatr_1.5_1.5_familymr_n_down5_range_filterTrue,"{'direction': 'long', 'exit': 'atr_1.5_1.5', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",179,-2.47,-0.0138,1.595,6.134,4.354,-1.434,10.65,66,0.16137,0,90.5,2.091,12.59,1,
CHFJPY,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down3_range_filterFalse,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",147,1.552,0.01056,0.395,4.038,1.48,-3.304,2.609,50,0.05218,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down3_range_filterTrue,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 3, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",131,2.951,0.02253,-1.518,5.7,3.748,-1.538,6.393,48,0.13319,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down4_range_filterFalse,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",138,0.66,0.00478,0.325,3.393,1.48,-3.303,1.895,49,0.03868,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down4_range_filterTrue,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 4, 'q': 0.05, 'range_filter': True, 'trigger': 'sig'}",127,1.959,0.01543,-1.787,5.69,3.117,-1.537,5.483,46,0.1192,0,,,,,
CHFJPY,A_mr,mr,long,directionlong_exitatr_2_3_familymr_n_down5_range_filterFalse,"{'direction': 'long', 'exit': 'atr_2_3', 'family': 'mr', 'lookback': 252, 'n_down': 5, 'q': 0.05, 'range_filter': False, 'trigger': 'sig'}",135,5.445,0.04033,0.101,7.201,2.492,-3.2,6.594,50,0.13188,0,,,,,
